0.0448767 0.0286388 0.00324037 0.0177629 55 0.0237612 -0.0244817 -0.011277 0.00131553 -0.0359185 0.0679891 0.039131
31.709 25.3472 0.317476 -8.17253 53.4242 5.16979 -5.85344 4.73989 -17.0914 -37.4832 6.17887 1.41604
-112.582 -38.4445 -166.83 -20.3681 5.69575 16.8305 44.9373 76.0858 -159.608 152.593 -29.4436 -55.0952
-4.91468 71.6684 -18.9752 -6.60424 5.1471 53.5951 -60.9907 106.33 106.587 -5.79214 82.8461 28.3808
-63.0277 -19.4369 109.811 -40.1452 -20.3937 -11.1787 -78.9677 9.67103 -99.4408 160.272 -40.4464 -144.781
-55.1154 -11.347 144.561 -39.2468 28.1341 -17.6594 -88.2121 -1.36458 -57.0011 83.6176 -42.6719 -50.0617
-20.8888 -9.45034 173.084 -11.885 30.2722 -16.7638 -20.1607 -29.9674 -70.3344 30.2822 -4.07959 30.3191
39.6014 -15.7574 -167.421 -11.6212 15.5662 9.73638 41.6826 -9.13333 -79.87 7.31801 35.4459 59.4352
70.2684 -17.4911 -140.447 5.3588 39.9444 19.6139 23.3465 4.61493 -17.0865 -21.1211 43.4723 51.2273
53.5363 -18.4995 -98.3231 29.4743 42.1319 12.6394 -16.6392 19.3047 48.7514 -34.1923 6.25006 19.2342
3.28326 15.9583 -55.3855 6.29375 20.0321 4.044 -28.4099 12.2101 73.8691 13.1075 -5.28073 -61.4809
-27.6957 50.6499 -15.4882 -4.68122 17.4423 -6.30862 10.3161 -16.434 44.0682 -2.24104 4.9996 -97.4575
-3.06939 51.9982 58.7116 -9.93377 26.0634 -15.4523 22.6724 -15.6226 28.8532 -54.7772 -17.1534 -88.1807
10.1856 1.81713 99.5619 4.78507 28.0649 -12.283 -20.8187 2.15083 51.8999 -96.4361 -32.4358 -63.0373
26.545 -31.6158 109.293 -11.9172 27.5309 -15.5509 -10.1904 4.38767 10.5759 -69.0591 -45.5482 -96.1415
36.3522 -20.6119 119.461 -27.2105 0.37429 -9.52329 -8.40647 -7.59955 -38.768 -8.10712 -12.8402 -159.364
22.4488 20.7708 131.361 -37.4858 -7.7622 3.48406 -36.0456 -3.04849 -61.9594 -17.2768 11.723 -153.179
8.95238 35.6067 118.321 -47.6177 -19.2004 -5.5856 -22.9289 -11.3547 -94.1986 -31.3947 0.73535 -132.995
15.8502 19.9175 90.9473 -51.1632 9.03098 -14.8748 -28.8829 -6.54983 -77.3787 -54.776 -27.2653 -83.4924
31.9352 1.69154 35.2288 -29.7078 40.8109 -15.3111 -20.22 -2.74946 -30.9938 -55.2993 -33.7025 -43.3507
5.31083 0.0891177 -22.332 -10.8972 47.5501 -6.19538 -10.9017 -1.91446 10.6894 -11.0454 -11.9891 -42.3012
-17.1942 -3.94832 -64.9885 10.5979 51.0797 6.2757 -9.37831 -3.77699 23.2135 -1.398 19.2734 -2.91769
-1.63617 -7.09934 -92.3023 12.8365 50.2285 3.3785 -13.6654 -1.94505 -2.15023 -12.9569 10.1292 34.5623
25.6551 -1.81265 -96.0975 -9.77197 40.2685 -9.29294 -25.8925 -3.32551 -48.1184 -10.9232 -17.5842 31.7092
7.7395 -2.16963 -76.4501 -24.6352 31.4109 -6.46797 -27.5636 -7.89761 -76.5926 -3.69284 -5.38428 9.87917
-7.7347 4.29168 -27.8386 -32.7095 40.1073 0.497777 -26.1003 -5.04932 -56.3041 -26.431 7.21119 -18.4433
18.3937 10.6418 28.7759 -28.6171 43.2532 -4.44702 -17.6022 -0.80872 -16.8245 -19.3531 -9.26167 -53.8935
14.6861 14.5982 59.647 -13.2039 47.724 -2.06181 -11.4424 -2.43199 7.85098 -29.0315 -1.80812 -43.8101
15.0599 14.9553 41.8207 -3.33977 54.5461 -1.65184 -12.7535 -2.13381 2.18795 -14.6729 -1.22584 -10.3356
3.32632 7.15362 -14.6486 -10.627 51.2396 -0.584856 -20.424 -1.42233 -28.0017 -11.4368 0.366239 7.94057
5.72727 1.32264 -45.8451 -33.627 38.381 -3.26584 -26.3783 -5.78771 -60.812 -19.2949 -0.551312 -17.6262
5.06225 3.88488 -32.4942 -40.5849 35.2775 -3.70196 -27.2643 -5.22014 -59.4155 -23.7912 -2.22932 -36.518
10.2529 12.0245 17.7498 -21.2289 50.0496 -0.76021 -20.964 -1.75233 -30.8412 -17.4241 0.360195 -13.5477
12.5268 14.2466 36.3395 -4.19001 54.7838 -0.909236 -14.5143 -1.74135 -6.42677 -14.0284 0.00548196 -1.91075
7.11589 11.0065 3.46097 -11.204 52.9579 -1.27388 -14.4055 -1.59315 -2.72094 -19.9991 -1.00803 -23.0339
4.71689 4.69925 -26.2798 -22.1948 50.2881 -1.25781 -19.195 -1.50059 -22.5125 -21.3916 -1.08225 -25.3766
5.51984 9.44186 -5.55623 -26.0924 44.3636 -2.07815 -25.2177 -3.92792 -49.0726 -16.0195 -0.0529456 -8.00018
