67.93 1012.8 5971.3
26.521 987.71 6011.7
26.521 987.71 6011.7
-265.83 -2744.9 5186.7
-248.51 -2723.2 5211.6
-248.51 -2723.2 5211.6
-248.51 -2723.2 5211.6
-248.51 -2723.2 5211.6
-254.05 -2729.6 5209.3
-254.05 -2729.6 5209.3
-257.84 -2735.5 5197.1
-257.84 -2735.5 5197.1
-257.84 -2735.5 5197.1
-257.84 -2735.5 5197.1
-230.78 -2744.4 5205.6
-230.78 -2744.4 5205.6
-230.78 -2744.4 5205.6
-226.88 -2695.4 5195.7
-226.88 -2695.4 5195.7
-226.88 -2695.4 5195.7
-220.86 -2715.5 5225.4
-205.1 -2713.4 5218.8
-205.1 -2713.4 5218.8
-205.1 -2713.4 5218.8
-182.17 -2678.6 5228.1
-182.17 -2678.6 5228.1
-182.17 -2678.6 5228.1
-171.13 -2688.2 5229.2
-171.13 -2688.2 5229.2
-171.13 -2688.2 5229.2
-171.13 -2688.2 5229.2
-161.29 -2669.4 5206.9
-161.29 -2669.4 5206.9
-145.49 -2670 5245.2
-145.49 -2670 5245.2
-145.49 -2670 5245.2
-142.06 -2651.8 5241.7
-142.06 -2651.8 5241.7
-142.06 -2651.8 5241.7
-119.6 -2644.4 5247.4
-119.6 -2644.4 5247.4
-119.6 -2644.4 5247.4
-104.3 -2624 5274.2
-104.3 -2624 5274.2
-104.3 -2624 5274.2
-84.083 -2644.2 5248.3
-84.083 -2644.2 5248.3
-62.979 -2625.1 5275.2
-62.979 -2625.1 5275.2
-62.979 -2625.1 5275.2
-62.979 -2625.1 5275.2
-40.767 -2631.7 5208.6
-40.767 -2631.7 5208.6
-35.362 -2639.5 5249.6
-35.362 -2639.5 5249.6
-35.362 -2639.5 5249.6
-22.035 -2651.1 5232.7
-22.035 -2651.1 5232.7
-22.035 -2651.1 5232.7
-10.423 -2655.2 5272.8
-10.423 -2655.2 5272.8
-10.423 -2655.2 5272.8
-10.423 -2655.2 5272.8
2.2329 -2672 5212.8
2.2329 -2672 5212.8
2.2329 -2672 5212.8
13.617 -2673.6 5237.1
13.617 -2673.6 5237.1
13.617 -2673.6 5237.1
57.738 -2665.1 5203.3
57.738 -2665.1 5203.3
57.738 -2665.1 5203.3
75.564 -2662.2 5232.8
75.564 -2662.2 5232.8
75.564 -2662.2 5232.8
96.267 -2658.3 5221.4
96.267 -2658.3 5221.4
96.267 -2658.3 5221.4
96.267 -2658.3 5221.4
130.2 -2664 5219.1
130.2 -2664 5219.1
162.98 -2650.5 5222.2
162.98 -2650.5 5222.2
162.98 -2650.5 5222.2
190.06 -2618.8 5248.5
190.06 -2618.8 5248.5
190.06 -2618.8 5248.5
220.43 -2627.4 5233.1
220.43 -2627.4 5233.1
220.43 -2627.4 5233.1
227.43 -2617 5240.5
227.43 -2617 5240.5
227.43 -2617 5240.5
254.22 -2635.2 5231.8
254.22 -2635.2 5231.8
254.22 -2635.2 5231.8
267.21 -2634.8 5237.1
267.21 -2634.8 5237.1
267.21 -2634.8 5237.1
276.38 -2643.2 5203.2
276.38 -2643.2 5203.2
276.38 -2643.2 5203.2
269.84 -2667.2 5218.5
269.84 -2667.2 5218.5
269.84 -2667.2 5218.5
293.51 -2670.8 5230
293.51 -2670.8 5230
293.51 -2670.8 5230
293.4 -2666.2 5212.1
293.4 -2666.2 5212.1
323.07 -2647.2 5193.2
323.07 -2647.2 5193.2
323.07 -2647.2 5193.2
323.07 -2647.2 5193.2
331.94 -2656 5220.2
331.94 -2656 5220.2
337.33 -2647.1 5209.6
337.33 -2647.1 5209.6
337.33 -2647.1 5209.6
337.33 -2647.1 5209.6
351.35 -2624.2 5218.4
351.35 -2624.2 5218.4
364.17 -2602.2 5222.2
364.17 -2602.2 5222.2
364.17 -2602.2 5222.2
364.17 -2602.2 5222.2
342.21 -2591 5248.9
342.21 -2591 5248.9
342.21 -2591 5248.9
362.91 -2573.1 5229.8
362.91 -2573.1 5229.8
362.91 -2573.1 5229.8
352.92 -2559.5 5253.8
352.92 -2559.5 5253.8
352.92 -2559.5 5253.8
352.92 -2559.5 5253.8
362.27 -2545.8 5335.3
362.27 -2545.8 5335.3
341.37 -2542.2 5281.9
341.37 -2542.2 5281.9
341.37 -2542.2 5281.9
349.19 -2525.2 5298.4
349.19 -2525.2 5298.4
349.19 -2525.2 5298.4
338.26 -2506.2 5307.5
338.26 -2506.2 5307.5
338.26 -2506.2 5307.5
338.26 -2506.2 5307.5
339.12 -2491.2 5327.9
339.12 -2491.2 5327.9
339.12 -2491.2 5327.9
339.19 -2479.5 5330.1
339.19 -2479.5 5330.1
356.01 -2474 5315.7
356.01 -2474 5315.7
356.01 -2474 5315.7
356.01 -2474 5315.7
371.39 -2438.5 5334.8
371.39 -2438.5 5334.8
371.39 -2438.5 5334.8
389.42 -2448.4 5340
389.42 -2448.4 5340
389.42 -2448.4 5340
396.88 -2441.6 5339.3
396.88 -2441.6 5339.3
396.88 -2441.6 5339.3
396.88 -2441.6 5339.3
412.52 -2423.4 5350.1
412.52 -2423.4 5350.1
453.48 -2411 5332.4
453.48 -2411 5332.4
453.48 -2411 5332.4
453.48 -2411 5332.4
514.98 -2406.8 5334
514.98 -2406.8 5334
556.29 -2404.9 5361
556.29 -2404.9 5361
556.29 -2404.9 5361
628.59 -2350.7 5349.9
628.59 -2350.7 5349.9
628.59 -2350.7 5349.9
673.1 -2333.6 5374.4
673.1 -2333.6 5374.4
673.1 -2333.6 5374.4
780.25 -2251.7 5362.8
780.25 -2251.7 5362.8
780.25 -2251.7 5362.8
853.73 -2192.5 5378.8
853.73 -2192.5 5378.8
853.73 -2192.5 5378.8
965.72 -2099.5 5400.5
965.72 -2099.5 5400.5
965.72 -2099.5 5400.5
1090.5 -2020 5428.3
1090.5 -2020 5428.3
1090.5 -2020 5428.3
1233.4 -1898.2 5411.4
1233.4 -1898.2 5411.4
1233.4 -1898.2 5411.4
1397.1 -1780.5 5409.9
1397.1 -1780.5 5409.9
1397.1 -1780.5 5409.9
1571.5 -1636.4 5394.2
1571.5 -1636.4 5394.2
1571.5 -1636.4 5394.2
1755 -1468.4 5348.3
1755 -1468.4 5348.3
1755 -1468.4 5348.3
1968.2 -1302.6 5347.1
1968.2 -1302.6 5347.1
2160.6 -1136.6 5276.4
2160.6 -1136.6 5276.4
2160.6 -1136.6 5276.4
2348.4 -946.63 5210
2348.4 -946.63 5210
2348.4 -946.63 5210
2552.3 -753.69 5115.2
2552.3 -753.69 5115.2
2552.3 -753.69 5115.2
2552.3 -753.69 5115.2
2747.8 -564.26 5009.1
2747.8 -564.26 5009.1
2747.8 -564.26 5009.1
2922.3 -380.28 4878.3
2922.3 -380.28 4878.3
2922.3 -380.28 4878.3
3104.3 -196.05 4763.7
3104.3 -196.05 4763.7
3111.7 -53.88 4594
3270 -35.367 4598.3
3270 -35.367 4598.3
3441.2 137.08 4450.2
3441.2 137.08 4450.2
3441.2 137.08 4450.2
3606.2 308.36 4263
3606.2 308.36 4263
3606.2 308.36 4263
3760.6 485.01 4031.7
3760.6 485.01 4031.7
3760.6 485.01 4031.7
3896.2 647.41 3806.5
3896.2 647.41 3806.5
3896.2 647.41 3806.5
4022.7 806.12 3547.1
4022.7 806.12 3547.1
4022.7 806.12 3547.1
4152.9 961.66 3253.8
4152.9 961.66 3253.8
4152.9 961.66 3253.8
4152.9 961.66 3253.8
4255.8 1103.8 2943.5
4255.8 1103.8 2943.5
4255.8 1103.8 2943.5
4380.2 1251.9 2570.9
4380.2 1251.9 2570.9
4455.1 1374.4 2200.5
4455.1 1374.4 2200.5
4455.1 1374.4 2200.5
4455.1 1374.4 2200.5
4549.7 1477.7 1778.2
4549.7 1477.7 1778.2
4571.5 1574.4 1277
4571.5 1574.4 1277
4571.5 1574.4 1277
4597.3 1614.2 811.73
4597.3 1614.2 811.73
4597.3 1614.2 811.73
4582.9 1629.5 319.94
4582.9 1629.5 319.94
4582.9 1629.5 319.94
4550.9 1599.8 -203.23
4550.9 1599.8 -203.23
4550.9 1599.8 -203.23
4456.6 1548.8 -671.4
4456.6 1548.8 -671.4
4456.6 1548.8 -671.4
4367.2 1453.5 -1148.4
4367.2 1453.5 -1148.4
4367.2 1453.5 -1148.4
4224.5 1342.2 -1578
4224.5 1342.2 -1578
4224.5 1342.2 -1578
4089.1 1174.3 -1997.7
4089.1 1174.3 -1997.7
4089.1 1174.3 -1997.7
4089.1 1174.3 -1997.7
3920 1014.1 -2413.1
3920 1014.1 -2413.1
3742.5 833.07 -2749.1
3742.5 833.07 -2749.1
3742.5 833.07 -2749.1
3555.8 641.85 -3026.6
3555.8 641.85 -3026.6
3555.8 641.85 -3026.6
3380.4 462.28 -3291.6
3380.4 462.28 -3291.6
3380.4 462.28 -3291.6
3380.4 462.28 -3291.6
3209.1 283.68 -3518.5
3209.1 283.68 -3518.5
3209.1 283.68 -3518.5
3059.2 98.486 -3662
3059.2 98.486 -3662
3059.2 98.486 -3662
2905.6 -37.904 -3807.6
2905.6 -37.904 -3807.6
2767.2 -162.28 -3937.6
2767.2 -162.28 -3937.6
2767.2 -162.28 -3937.6
2637 -314.49 -4010
2637 -314.49 -4010
2637 -314.49 -4010
2515.3 -415.59 -4106.1
2515.3 -415.59 -4106.1
2515.3 -415.59 -4106.1
2406.5 -542.4 -4159.4
2406.5 -542.4 -4159.4
2406.5 -542.4 -4159.4
2275.4 -647.2 -4264.8
2275.4 -647.2 -4264.8
2275.4 -647.2 -4264.8
2164.4 -752.65 -4317.8
2164.4 -752.65 -4317.8
2164.4 -752.65 -4317.8
2021.7 -880.16 -4379.9
2021.7 -880.16 -4379.9
2021.7 -880.16 -4379.9
1895.1 -977.16 -4419.1
1895.1 -977.16 -4419.1
1895.1 -977.16 -4419.1
1737.6 -1122.4 -4501
1737.6 -1122.4 -4501
1737.6 -1122.4 -4501
1612 -1269.2 -4495.2
1612 -1269.2 -4495.2
1612 -1269.2 -4495.2
1454.7 -1413.6 -4571.1
1454.7 -1413.6 -4571.1
1454.7 -1413.6 -4571.1
1314.6 -1549.5 -4586.4
1314.6 -1549.5 -4586.4
1149.2 -1696.7 -4590.6
1149.2 -1696.7 -4590.6
1149.2 -1696.7 -4590.6
1149.2 -1696.7 -4590.6
1020.2 -1807.2 -4569.1
1020.2 -1807.2 -4569.1
874.21 -1940.6 -4590.5
874.21 -1940.6 -4590.5
874.21 -1940.6 -4590.5
874.21 -1940.6 -4590.5
744.96 -2040 -4575.8
744.96 -2040 -4575.8
744.96 -2040 -4575.8
616.03 -2175.4 -4545.9
475.11 -2296.9 -4528.9
475.11 -2296.9 -4528.9
475.11 -2296.9 -4528.9
316.58 -2421 -4499.5
316.58 -2421 -4499.5
316.58 -2421 -4499.5
316.58 -2421 -4499.5
159.28 -2575.6 -4438.6
159.28 -2575.6 -4438.6
-24.81 -2715.5 -4359.2
-24.81 -2715.5 -4359.2
-24.81 -2715.5 -4359.2
-199.74 -2894.1 -4292.3
-199.74 -2894.1 -4292.3
-199.74 -2894.1 -4292.3
-388.26 -3058.9 -4189.4
-388.26 -3058.9 -4189.4
-388.26 -3058.9 -4189.4
-535.02 -3168.2 -4101.4
-535.02 -3168.2 -4101.4
-535.02 -3168.2 -4101.4
-704.5 -3295.5 -3995.3
-704.5 -3295.5 -3995.3
-850.3 -3426.4 -3877.7
-850.3 -3426.4 -3877.7
-850.3 -3426.4 -3877.7
-850.3 -3426.4 -3877.7
-999.41 -3557.7 -3736.3
-999.41 -3557.7 -3736.3
-999.41 -3557.7 -3736.3
-999.41 -3557.7 -3736.3
-1137.6 -3669.6 -3579.1
-1137.6 -3669.6 -3579.1
-1279.6 -3791.1 -3462.2
-1279.6 -3791.1 -3462.2
-1279.6 -3791.1 -3462.2
-1409 -3914 -3275.1
-1409 -3914 -3275.1
-1409 -3914 -3275.1
-1504.7 -4001.8 -3153.4
-1504.7 -4001.8 -3153.4
-1504.7 -4001.8 -3153.4
-1504.7 -4001.8 -3153.4
-1595.1 -4082.7 -3039.4
-1595.1 -4082.7 -3039.4
-1660.1 -4122.8 -2913.9
-1660.1 -4122.8 -2913.9
-1660.1 -4122.8 -2913.9
-1660.1 -4122.8 -2913.9
-1660.1 -4122.8 -2913.9
-1730.6 -4194.7 -2820.2
-1863.6 -4263.4 -2645
-1915.7 -4288.3 -2567.8
-1915.7 -4288.3 -2567.8
-1915.7 -4288.3 -2567.8
-2023.9 -4360.9 -2445.1
-2023.9 -4360.9 -2445.1
-2023.9 -4360.9 -2445.1
-2096.3 -4401.9 -2266.8
-2096.3 -4401.9 -2266.8
-2096.3 -4401.9 -2266.8
-2096.3 -4401.9 -2266.8
-2214.9 -4508 -2097.1
-2214.9 -4508 -2097.1
-2214.9 -4508 -2097.1
-2281.1 -4583 -1734.5
-2281.1 -4583 -1734.5
-2385.5 -4674.8 -1381.1
-2385.5 -4674.8 -1381.1
-2385.5 -4674.8 -1381.1
-2465.8 -4758.5 -1039
-2465.8 -4758.5 -1039
-2530.4 -4830.6 -594.38
-2530.4 -4830.6 -594.38
-2530.4 -4830.6 -594.38
-2530.4 -4830.6 -594.38
-2565.1 -4857.5 -132.02
-2565.1 -4857.5 -132.02
-2565.1 -4857.5 -132.02
-2604.1 -4884.5 318.23
-2604.1 -4884.5 318.23
-2604.1 -4884.5 318.23
-2571.1 -4865.7 771.22
-2571.1 -4865.7 771.22
-2571.1 -4865.7 771.22
-2559.5 -4831.2 1187
-2559.5 -4831.2 1187
-2559.5 -4831.2 1187
-2499.5 -4780.6 1559.4
-2499.5 -4780.6 1559.4
-2499.5 -4780.6 1559.4
-2450.6 -4734.4 1861.4
-2450.6 -4734.4 1861.4
-2450.6 -4734.4 1861.4
-2371.9 -4660.6 2126.8
-2371.9 -4660.6 2126.8
-2371.9 -4660.6 2126.8
-2335.1 -4632.9 2335.2
-2335.1 -4632.9 2335.2
-2335.1 -4632.9 2335.2
-2264.8 -4574.4 2487.1
-2264.8 -4574.4 2487.1
-2264.8 -4574.4 2487.1
-2214.8 -4535.2 2642.1
-2214.8 -4535.2 2642.1
-2214.8 -4535.2 2642.1
-2184.1 -4493.8 2732.7
-2184.1 -4493.8 2732.7
-2184.1 -4493.8 2732.7
-2148.2 -4463.3 2866.1
-2148.2 -4463.3 2866.1
-2148.2 -4463.3 2866.1
-2148.2 -4463.3 2866.1
-2100.4 -4424.2 2942.1
-2100.4 -4424.2 2942.1
-2085.7 -4411.1 3004.7
-2085.7 -4411.1 3004.7
-2085.7 -4411.1 3004.7
-2085.7 -4411.1 3004.7
-2045.8 -4395.8 3010
-2045.8 -4395.8 3010
-2045.8 -4395.8 3010
-2029.3 -4385.5 3074.6
-2029.3 -4385.5 3074.6
-1991.1 -4394.6 3095.3
-1991.1 -4394.6 3095.3
-1991.1 -4394.6 3095.3
-1991.1 -4394.6 3095.3
-1966.3 -4393.8 3099
-1966.3 -4393.8 3099
-1917.3 -4398 3102.1
-1917.3 -4398 3102.1
-1917.3 -4398 3102.1
-1887.5 -4382.9 3133.1
-1887.5 -4382.9 3133.1
