-0.00901663 0.00320802 -0.000337569 -0.000571129 55 0.000988903 -0.0019308 -0.00279886 0.00379621 0.0137655 0.00562502 -0.00586438
-3.09507 1.46745 -0.511365 2.88938 54.9019 0.96328 -3.58088 2.12874 3.31588 -4.16809 -0.346233 2.64887
-6.85221 28.0634 -37.3447 -0.703966 53.1184 13.8189 -28.8846 12.6651 -3.51602 -47.118 16.8372 2.61352
15.478 9.62283 -120.582 -15.8236 -4.75625 24.3772 75.0974 72.8065 43.7516 55.6366 -9.86251 -116.948
-24.4117 -65.4297 -72.9911 -44.1833 20.2293 17.4773 1.06244 32.6707 -50.8625 18.1914 2.94161 -80.1069
-15.1364 -12.4722 -121.355 -5.99467 15.4337 -1.89296 -61.3215 4.8807 34.1507 85.599 -10.2426 -112.219
24.0972 33.3815 -134.508 3.98216 4.63681 0.115598 -82.6458 12.3431 70.4523 74.9218 -14.5897 -102.336
50.1994 43.3265 -143.882 5.65614 38.5742 -9.48673 -27.3789 -9.24026 47.3715 18.288 -10.7649 -41.0538
41.7177 25.9397 177.873 3.62848 48.5909 22.9308 42.1529 18.314 -4.53962 -20.6981 32.6948 16.2368
11.7127 -14.2579 141.234 9.15227 36.9755 33.3832 41.0527 34.2242 -11.0141 -19.0782 41.3311 47.7294
-13.7441 -25.5054 120.698 16.1281 44.5699 9.3929 6.34184 16.2537 -6.19451 -10.5679 2.28369 50.3578
-18.0664 -1.08006 89.5996 14.9437 41.3428 -15.4276 -69.1723 -4.65997 45.498 37.0798 -31.3062 -17.3854
-6.76977 42.9522 52.5116 2.68614 32.6698 -12.7636 -75.3 -6.9536 48.0487 51.5263 -21.4239 -56.7438
-1.37123 51.9044 15.8702 -17.2523 49.8049 3.45062 -4.15117 9.65476 -5.51081 6.03125 -3.62514 -35.2847
2.8922 16.9843 -13.0296 -0.975011 49.4944 23.7436 18.7727 22.5312 -0.9303 -32.7834 29.3352 -1.38061
6.76981 -25.2674 -40.2403 22.382 47.066 9.3621 -10.4223 -3.8627 28.0504 -30.2835 27.0857 21.9127
-1.69217 -15.3105 -68.3323 26.3911 43.8968 -10.2522 -48.8937 -8.90068 47.6976 4.59053 -12.969 10.5731
-5.13048 20.0541 -91.8585 -7.63154 51.877 -4.38461 -5.18971 7.94652 0.331004 39.0704 -19.9551 -19.3941
7.24032 16.866 -104.281 -4.00652 53.7991 1.43782 2.05333 11.136 -7.51925 14.8097 -10.0352 -0.35997
7.29639 -7.1247 -116.127 20.5549 49.5462 5.08159 -28.2896 -4.15581 26.9946 -27.8076 16.8715 16.947
7.51643 10.6381 -119.225 6.48099 53.9583 5.07527 -1.42954 0.719791 11.3544 -27.6602 10.8324 1.34222
5.13807 1.68791 -114.214 -0.611149 53.848 -0.738534 -16.1394 0.510795 9.94025 5.58341 -2.30616 -13.4013
5.21704 3.61587 -91.1 10.537 53.4746 2.16267 -11.0523 2.21291 4.41866 -6.88649 2.30227 19.23
1.26889 4.60427 -37.5819 19.1173 51.319 0.985211 -11.7809 -0.817255 16.0528 -19.5421 3.24034 25.6956
1.18898 10.8766 38.1592 3.43565 54.594 1.65188 -9.61388 1.15457 8.78319 -2.47185 2.40114 -2.62576
4.78361 11.941 90.5998 8.00206 54.3435 2.332 -12.8166 0.988499 8.25133 -17.1949 4.16207 8.52728
6.01841 11.027 110.247 11.3311 53.8143 0.0433481 -9.68082 -0.131217 12.6187 -5.29125 0.256808 11.0165
4.93495 11.5498 96.3858 8.92791 54.2444 1.26879 -10.1314 0.267326 9.37469 -12.8518 2.58795 9.31228
2.07705 11.2011 49.7825 7.47445 54.4317 1.47497 -11.5173 1.05649 9.69498 -8.29403 2.11314 5.56613
0.345676 6.35844 -18.739 11.9098 53.6846 0.37006 -8.67325 -0.274035 11.8358 -7.92127 1.17704 13.3154
3.81326 4.45799 -68.5901 5.57441 54.6485 2.3892 -9.93263 1.78405 6.86797 -9.01104 3.33702 4.57034
4.53781 4.18334 -81.1592 7.45071 54.4667 1.66103 -8.32661 1.42245 7.83321 -8.71355 2.10051 7.73673
2.65749 4.51727 -56.1485 10.2841 54.0198 0.81704 -9.47866 0.233995 10.8887 -8.60813 1.59193 10.6468
-0.808387 8.37982 2.7285 7.07843 54.5222 1.06696 -9.43015 0.461954 8.14304 -8.6078 1.89129 6.50157
2.49866 11.617 58.1286 8.63319 54.3026 1.11465 -9.3727 0.525164 9.12971 -8.36159 1.92477 8.91788
4.78458 11.9266 84.3319 9.32861 54.1879 1.10297 -9.02231 0.704337 10.2048 -8.42475 1.68289 9.24347
4.34949 11.681 76.2789 7.78961 54.4281 1.03689 -9.47901 0.483592 8.76929 -8.37542 1.79636 7.39486
0.778415 10.9311 35.1735 8.63872 54.3027 1.08558 -9.06184 0.564124 8.81784 -8.40405 1.81132 9.30479
0.31633 6.19454 -23.8652 8.58285 54.3116 0.889877 -8.89822 0.321039 9.57446 -8.05525 1.65443 8.26676
3.00238 4.20293 -61.099 7.58432 54.4594 1.2279 -8.79838 0.927846 7.99383 -8.57833 1.70101 7.84972
2.95824 4.4041 -61.6676 8.77346 54.2812 1.08824 -9.68825 0.565702 9.36096 -8.46309 1.81553 8.96563
-0.00223584 5.77231 -26.8985 8.06374 54.3873 1.25011 -8.48414 0.808723 8.81908 -8.04404 1.89495 7.97064
0.652881 9.96639 25.9949 7.84561 54.4222 1.19073 -8.80142 0.773325 8.32453 -8.14121 1.80129 8.05789
2.86519 11.6458 61.2909 7.93937 54.4159 0.703246 -8.16921 0.14672 8.27304 -7.43963 1.43581 8.33451
3.07803 11.3416 65.1698 7.73574 54.432 1.27375 -8.35047 0.541 8.20248 -8.63094 2.27062 7.95179
1.41969 10.7981 37.3282 8.08439 54.3916 0.876056 -9.47236 0.434273 8.84932 -7.6925 1.48682 7.9798
0.670289 7.32752 -10.6106 7.72836 54.4332 1.30695 -8.37537 0.653227 8.25062 -7.71812 2.21201 7.87682
1.91715 4.70092 -46.1046 7.42389 54.4834 1.08789 -7.87832 0.646322 7.79791 -7.84394 1.71796 7.71301
1.84757 4.5356 -47.6457 8.58146 54.3108 1.02595 -8.99468 0.321463 9.11308 -8.26072 1.96595 8.81772
-0.0536793 6.51034 -17.5908 7.67329 54.4434 1.26812 -8.45075 0.883543 8.46943 -7.74104 1.84642 7.48589
0.729313 10.0409 25.0079 7.78416 54.433 0.95863 -8.64735 0.317153 8.29057 -7.79247 1.81674 7.95566
2.5757 11.5663 49.8207 8.14832 54.3783 1.0111 -8.5007 0.370116 8.76143 -7.93696 1.87348 8.23472
2.14097 11.2336 46.6896 7.42833 54.4882 0.765098 -8.235 0.40672 8.0675 -7.2705 1.26552 7.39801
0.586154 9.56305 17.6981 7.75529 54.4315 1.12643 -8.5587 0.325986 8.09322 -8.23451 2.19093 8.12752
0.455002 6.46533 -20.2782 8.16652 54.3739 1.22295 -8.77097 0.836969 8.81908 -7.88038 1.79876 8.20833
1.41384 5.19204 -38.4032 7.20761 54.5184 0.718241 -7.83645 0.256584 7.42695 -7.20548 1.33831 7.65616
0.496772 6.10556 -27.1688 7.79975 54.4323 0.846307 -8.76532 0.207569 8.40314 -8.13147 1.69076 7.85613
-0.104066 8.59745 5.16102 7.76677 54.4353 1.02707 -8.17179 0.457413 8.0874 -7.92103 1.80527 8.15933
1.19983 10.9437 32.9109 7.5915 54.454 0.891413 -8.06015 -0.124495 8.25811 -7.75949 2.1929 7.55035
1.49745 11.095 39.1202 7.50386 54.4755 1.0151 -8.32607 0.797062 7.9172 -7.60771 1.37013 7.75392
0.180983 10.0839 21.9238 7.76635 54.4273 1.34573 -8.41795 0.709324 7.99898 -8.11767 2.23358 8.2672
-0.210816 7.28025 -8.61679 7.6805 54.4495 0.735625 -8.32611 0.237315 8.63682 -7.49251 1.40129 7.29943
0.662174 5.79536 -29.4347 7.85397 54.4132 1.24614 -8.49838 0.387817 8.00801 -8.08379 2.39126 8.45989
0.694811 6.09714 -24.7639 7.07087 54.5337 0.938459 -8.02383 0.574133 7.51617 -7.73609 1.462 7.23367
0.630466 7.87059 -0.219883 8.01975 54.3977 0.834094 -8.38448 -0.00317928 8.55824 -7.33388 1.91577 8.1805
0.900395 9.94313 23.9595 7.54764 54.4688 0.866985 -8.3111 0.2791 7.96239 -8.37782 1.65229 7.80119
1.12014 10.7302 31.9053 7.59703 54.4608 0.956375 -8.49077 0.479108 8.23432 -7.66241 1.61714 7.58945
0.31447 9.75991 18.6443 7.75714 54.4354 1.08053 -8.5542 0.50458 7.98523 -7.64987 1.87124 8.26012
0.0763395 7.5231 -6.36578 7.55343 54.4607 1.21385 -8.39703 0.682816 8.24605 -8.05781 1.96297 7.47633
0.430469 6.27079 -23.5857 7.0901 54.5335 0.77046 -7.84895 0.340638 7.4209 -7.23784 1.35713 7.39183
