2.45157
1.73314
3.50333
0.966973
4.69654
0.952694
2.35518
2.27843
2.22399
2.1816
28.4599
2.54974
0.0182953
1.66666
2.35652
3.67825
0.00981699
0.0111557
3.06915
0.0111557
0.00937076
0.0102632
0.813025
0.0102632
0.0107094
2.71038
1.03525
2.21507
2.3534
3.44041
0.999102
4.74116
2.28067
0.90584
2.31012
2.141
2.4953
3.45647
1.1236
3.37615
5.01247
1.1236
2.20124
2.31235
2.48057
2.28468
2.19142
3.45112
2.37393
4.71617
2.28423
1.06604
2.41186
2.24809
1.00267
2.19811
2.37705
3.79471
4.73625
1.87772
0.0539934
2.33689
2.35206
3.42479
2.3833
2.09727
2.55063
4.73447
1.14993
2.3302
0.946893
3.68182
3.53769
2.17848
3.55464
2.21195
4.88975
0.936184
2.3177
3.6604
0.784913
3.69163
0.848277
3.70234
2.34001
4.46807
4.4288
0.0111557
1.2887
2.10039
1.13877
3.68762
2.27174
3.27084
3.60105
1.02186
1.11378
3.60685
2.29361
2.11333
2.6082
3.18472
1.18116
4.70725
1.02588
2.2173
2.18428
2.32886
2.30476
3.50511
0.890669
3.64121
4.72019
0.974113
1.8804
2.74206
2.0107
2.32395
3.64255
1.07898
2.29361
4.57115
2.33689
1.29584
2.27174
2.32484
1.08924
3.41497
1.83667
2.77821
3.49217
1.10664
2.27263
0.914319
3.55866
0.954925
3.63139
2.34224
3.38374
4.68627
1.03212
2.44978
1.79517
1.06068
2.47834
3.43773
1.04551
3.47521
3.56312
1.02231
2.07451
2.48905
2.24764
3.43996
1.08299
2.42524
2.19187
4.90805
0.793837
1.2472
2.2173
3.54438
1.01695
2.2173
2.3592
3.4181
3.66665
0.786252
1.1535
2.34358
2.27977
3.55063
2.51583
1.98794
2.365
4.83754
0.876836
2.4065
2.44041
2.20882
4.74562
0.778666
2.21998
4.99819
1.76215
1.13609
2.34537
2.30298
3.45201
1.1535
2.32573
2.28379
3.55777
2.17179
1.06737
2.30833
2.42301
2.33644
3.47968
2.50601
3.36366
3.33778
1.19232
2.2347
2.36009
2.29405
2.35474
2.0995
4.6711
0.913426
3.71707
0.941538
2.39847
