14.7766 -13.0164 168.026 48.4737 -22.8741 3.14078 4.54982 3.51283 126.695 3.52094 2.98674 101.508
14.9342 -12.8693 165.01 49.9935 -18.9212 3.19679 2.58259 3.13595 122.764 1.75303 3.56753 96.2358
15.537 -12.2566 160.82 51.5393 -13.0303 4.34767 1.8003 4.53681 117.093 0.962374 4.53036 88.6436
16.0011 -11.9247 155.635 52.1936 -8.54395 3.13054 -0.185547 3.72596 113.502 0.298029 2.70768 82.1881
15.8248 -11.3853 151.316 52.3645 -6.58098 4.77173 1.05702 5.2227 111.365 -1.12283 4.68264 80.0553
14.9317 -10.4913 145.883 52.4843 -4.76252 4.2032 1.0771 3.60546 109.767 -2.23662 5.31696 77.558
14.9351 -8.73267 139.843 52.4922 -3.56155 4.58901 0.423367 5.09169 108.7 -1.50477 4.41963 76.0265
14.7893 -7.9213 133.271 52.5784 -2.47743 4.67113 0.54453 4.79673 107.406 -1.57048 4.96229 74.954
14.743 -6.43857 124.512 52.7678 -2.51074 4.43791 0.35794 4.78834 106.84 -1.55802 4.43604 75.7155
13.8535 -5.11876 116.419 52.833 -3.06076 4.65176 0.691809 4.87388 107.03 -0.638086 4.82516 76.7885
12.6214 -3.03554 107.405 52.8139 -4.1766 4.5521 0.519723 4.86015 108.057 -1.62516 4.61244 78.2167
10.6214 -1.15112 98.2831 52.7099 -4.74083 4.73927 1.17863 5.57682 108.823 0.0462901 4.18369 78.6837
8.47639 -0.160061 88.3542 52.6572 -5.27416 4.02569 0.526024 4.26011 109.611 -1.12878 4.12233 78.9789
7.02813 0.417622 77.5847 52.7068 -5.48632 3.12429 0.17376 3.48499 109.783 -1.8019 2.98227 79.2691
6.10576 1.06964 72.8883 52.6008 -6.59019 3.84108 1.06469 3.93667 110.744 -0.793805 4.08628 80.7448
6.60973 0.0479632 70.315 52.484 -7.87344 3.45532 2.03184 3.06783 111.99 -1.55312 4.24324 82.2928
3.85894 1.35803 68.5671 52.2417 -8.69443 3.58537 2.15926 3.93641 113.305 0.457806 3.49926 82.7566
3.28959 0.924805 67.4468 52.1602 -9.29514 3.49013 1.76157 3.79895 113.903 -0.638439 3.44546 83.4798
4.11437 0.578118 66.9616 52.0232 -9.97897 3.46757 0.999991 3.63452 114.698 -0.786963 3.59094 84.1785
5.09986 1.2812 66.8237 51.9417 -10.4598 3.76749 1.55344 3.87195 115.108 0.0459253 3.99488 84.8452
4.49708 0.837264 67.6314 51.9421 -10.8156 3.515 3.10618 3.83654 115.284 0.997215 3.45748 85.4752
5.19541 1.06506 68.9567 51.8715 -11.3181 3.85376 4.06198 3.44857 115.59 1.86803 4.70166 86.2802
5.90685 0.664109 69.8813 51.699 -12.0277 3.59145 1.67828 3.26054 116.494 0.279607 4.32456 86.9326
6.45081 0.149843 71.6294 51.6578 -12.4806 3.09343 1.86368 3.18766 116.865 0.0859188 3.26818 87.577
6.4423 0.692566 73.0415 51.5859 -12.8648 3.59953 3.41828 3.82607 117.092 1.50544 3.66414 88.2376
5.04855 -0.393675 73.3041 51.5193 -12.6537 3.14833 1.11916 2.08577 117.349 1.53347 4.7184 87.425
6.003 0.866183 73.9372 51.5697 -12.8656 2.60253 2.25924 2.94684 117.361 0.303813 2.43063 87.9255
6.59165 1.27642 74.3491 51.5457 -12.9019 3.19187 2.40955 3.33724 117.346 1.16123 3.31464 88.0349
6.40698 0.703171 75.1226 51.4354 -13.4698 4.02611 3.05048 3.93468 117.629 2.29714 4.51393 89.0574
6.80366 0.659788 75.3583 51.4781 -13.1653 3.63667 2.31414 3.70344 117.54 0.687838 3.8966 88.445
6.03698 1.04495 74.8777 51.5119 -13.1615 3.40653 2.66381 3.46112 117.461 1.34902 3.65887 88.5127
6.65282 0.74691 75.1294 51.4888 -13.3163 2.97699 1.37497 3.0683 117.66 0.215598 3.14414 88.6446
6.56027 0.335002 75.2046 51.4959 -13.3467 3.10167 2.31918 2.76812 117.595 0.544981 3.79083 88.7742
5.73848 -0.281047 75.4284 51.3801 -13.8307 2.84568 2.18284 2.71999 118.147 1.11202 3.26081 89.299
5.86209 -0.205121 75.5391 51.2732 -14.127 3.54313 2.20935 2.96121 118.404 1.06315 4.57325 89.7133
5.98322 0.15698 75.3774 51.2753 -14.1324 3.2642 2.16252 3.11616 118.485 1.18642 3.74612 89.6452
6.09556 0.958851 74.7856 51.3108 -14.2031 3.28946 2.51564 3.28122 118.343 1.54802 3.60596 89.963
